project_code,year,title,director,keywords,amount,area,start_date,end_date
D01I1166,2001,Desarrollo De Productos De Origen Microbiano Para El Control Del Biofouling En La Industria Acuicola,Maria Clarke Guerra,"Antifouling, Biofouling, Acuicultura",229000.0,Pesca Y Acuicultura,5/2/2002,11/1/2004
D01I1168,2001,Hongos Micorricicos Comestibles: Una Alternativa Para Mejorar La Rentabilidad De Plantaciones Forestales,Patricio Chung Guin-Po,"Micorrizas, Comestibles, Forestal",150000.0,Forestal,5/2/2002,11/2/2005
D02I1003,2002,Tecnologias De Produccion De Hongos Comestibles De Importancia Comercial En El Mercado Internacional,Eduardo Valenzuela Flores,"Produccion, Hongos, Internacional",150000.0,Otros,5/12/2003,7/30/2006
D02I1005,2002,Fortalecimiento De Sectores Productivos Y De Servicios Del Medio Rural De La Ix Region Mediante La Prevencion Del Hantavirus Por El Diseño Y Aplicacion De Mecanismos De Control Biologico Y De Transferencia Tecnologica,Roberto Murua Barbenza,"Hantavirus, Control Biologico, Transferencia",169000.0,Salud,6/30/2003,12/30/2006
D02I1006,2002,Simulacion Para La Gestion Y Entrenamiento De Situaciones De Emergencia - (Sigem),Bosco Pesse Quappe,"Emergencias, Entrenamiento, Simulacion",204000.0,Otros,7/25/2003,7/24/2005
D02I1007,2002,"Investigacion, Desarrollo Y Produccion De Material De Referencia En Vinos: Una Forma Efectiva Para Mejorar La Calidad Y Competitividad De La Industria Vitivinicola Chilena",Gabriela Massiff De La Fuente,"Vinos, Calidad, Competitividad",200000.0,Agropecuaria,7/20/2003,7/19/2006
D02I1008,2002,Nuevo Equipo Para El Estudio De La Dinamica De Patologias Del Cerebro Mediante Tecnicas De Spect,Viktor Slüsarenko Stachniw,"Ciencia, Tecnologia, Desarrollo",260000.0,Otros,8/1/2003,9/30/2007
D02I1009,2002,Desarrollo De Tecnologia Para El Cultivo De Celulas De Piel Para Transplante Autologo,Manuel Young Anze,"Microencapsulacion, Piel, Transplante",210000.0,Agropecuaria,6/2/2003,4/30/2008
D02I1015,2002,Desarrollo De Sistema De Gestion Para Mejorar La Competitividad De Palta Chilena: Aplicacion En Tecnologias De Postcosecha,Reinaldo Campos Vargas,"Gestion, Palta, Postcosecha",157000.0,Agropecuaria,7/1/2003,8/31/2006
D02I1016,2002,Desarrollo Tecnologico Y Comercial Para La Fabricacion De Tableros Decorativos De Bambu Con Especies Autoctonas,Carlos Kahler Gonzalez,"Bambu, Tableros, Decorativos",151000.0,Otros,8/1/2003,3/31/2006
D02I1017,2002,Actualizacion Y Profundizacion Pedagogica Para Docentes De Educacion Tecnica Media Y Postmedia E Instructores De Capacitacion,Pamela Marquez Pauchard,"Educacion, Tecnico-Profesional, Transferencia",110000.0,Educación,4/1/2003,5/31/2005
D02I1019,2002,Optimizacion Tecnologica Para La Produccion De Juveniles De Merluza Austral(Merluccius Australis) En Sistema Controlado,Alberto Augsburger Bachmann,"Cultivo, Merluza, Optimizacion",120000.0,Agropecuaria,9/1/2003,8/31/2005
D02I1024,2002,Productos Terapeuticos Para La Disfuncion Erectil E Insuficiencia Cardiaca A Partir Del Veneno Purificado De Latrodectus Mactans De Chile,Fernando Romero Mejia,"Sintesis, Neuropeptido, Farmacologia",266000.0,Salud,7/15/2003,4/30/2007
D02I1027,2002,Hacia El Desarrollo Del Castaño Forestal En Chile,Susana Benedetti Ruiz,"Desarrollo, Castaño, Forestal",144000.0,Forestal,5/1/2003,9/30/2007
D02I1028,2002,Desarrollo De Un Modelo De Gestion De La Responsabilidad Social Empresarial Como Herramienta Para Mejorar La Competitividad De Empresas E Instituciones En Paises Emergentes,Dante Pesce Gonzalez,"Responsabilidad Social Empresa, Modelo De Gestion, Competitividad",120000.0,Agropecuaria,4/30/2003,5/31/2005
D02I1030,2002,Nuevas Oportunidades Para La Produccion Intensiva Y Precoz De Cerezas: Formulacion Y Validacion Tecnologica En Areas Con Diferente Acumulacion De Frio Invernal,Eduardo Gratacos Naranjo,"Oportunidades, Cerezos, Tecnologia",185000.0,Otros,5/13/2003,5/12/2007
D02I1035,2002,"Meciba, Un Modelo De Desarrollo Profesional Docente Entre Pares Para Fortalecer La Calidad De La Enseñanza De Las Ciencias Naturales En Kinder Y Enseñanza Basica",Javier Martinez Mardones,"Desarrollo Profesional Docente, Mejoramiento De La Calidad, Enseñanza De Las Ciencias",120000.0,Educación,7/1/2003,10/30/2006
D02I1039,2002,Evaluacion De Un Modelo De Identificacion Y Educacion De Escolares Con Talentos Academicos Para Su Transferencia A Organismos Educacionales En Chile Y Latinoamerica,Violeta Arancibia Clavel,"Educacion, Evaluacion, Talento Academico",200000.0,Educación,5/5/2003,3/31/2006
D02I1041,2002,"Tecnologia, Arquitectura Y Diseño Urbano Para Una Nueva Vivienda Social",Alejandro Aravena Mori,"Vivienda Social, Densificacion, Estructuras",268000.0,Infraestructura,5/13/2003,9/13/2007
D02I1043,2002,Efectos De Extractos De Quillay En Crecimiento Y Metabolismo De Salmones,Ricardo San Martin Gamboa,"Saponinas, Metabolismo, Salmon",96000.0,Pesca Y Acuicultura,5/5/2003,12/6/2004
D02I1045,2002,Red Nacional De Viticultura De Precision,Samuel Ortega Farias,"Agricultura De Precision, Vitivinicultura, Tecnologia",174000.0,Tic,5/15/2003,5/15/2006
D02I1049,2002,Tutorias Interactivas En Matematicas Usando Estrategias Didacticas Emergidas De Hallazgos Recientes En Neurociencia Cognitiva De Aprendizaje Matematico,Pablo Dartnell Roy,"Tutorias, Matematicas, Neurociencia",180000.0,Tic,7/1/2003,7/30/2006
D02I1054,2002,Servicios Y Aplicaciones De Alto Rendimiento Sobre Redes De Tercera Generacion,Sandra Jaque Figueroa,"Redes, Investigacion, Educacion",270000.0,Tic,5/13/2003,12/27/2005
D02I1058,2002,Control Y Prediccion Del Ablandamiento Precoz Del Kiwi Chileno De Exportacion,Tomas Cooper Cortes,"Manejo, Ablandamiento, Pronostico",300000.0,Tic,4/10/2003,9/9/2008
D02I1060,2002,"Diseño, Aplicacion Y Transferencia De Modelos De Intervencion Educativa Para Adolescentes Infractores De Ley Penal, En El Marco De La Ejecucion De Sanciones O Medidas No Privativas De Libert",Osvaldo Vazquez Rossoni,"Educacion, Para Jovenes, Infractores",167000.0,Educación,6/1/2003,8/31/2005
D02I1062,2002,Diseño De Un Modelo De Autoaprendizaje En Base A Competencias Sobre Plataforma Ti Para Nivelar La Educacion De Adultos: Factor Critico Para Aumentar La Competitividad De Sectores Productivos Estrate,Carlos Hinrichsen Delano,"Competencias, Autoaprendizaje, Competitividad",200000.0,Agropecuaria,5/5/2003,1/30/2006
D02I1064,2002,"Desarrollo De Las Herramientas De Diseño, Implementacion Y Gestion Para La Educacion A Distancia Soportada Por Las Tecnologias De Infocomunicacion",Claudia Bass Del Campo,"Desarrollo, Educacion, Distancia",239000.0,Educación,5/6/2003,11/5/2005
D02I1066,2002,"Diseño De Un Modelo De Evaluacion De La Calidad Educativa Para Centros Escolares, Basado En Una Concepcion Descentralizada De La Evaluacion, La Intervencion Y La Rendicion De Cuentas A La Comunidad",Ivan Ortiz Caceres,"Evaluacion, Eficacia, Accountability",179000.0,Educación,5/5/2003,6/30/2007
D02I1067,2002,Desarrollo De Cepas Bacterianas Atenuadas Como Vacunas Orales Vivas Y Produccion De Antigenos Recombinantes Para Inmunizacion Contra Patogenos Humanos Y Animales,Hector Venegas Esparza,"Salmonella Atenuada, Vacuna Oral Viva, Antigenos Recombinantes",291000.0,Pesca Y Acuicultura,7/29/2003,7/15/2007
D02I1070,2002,"Diseño De Un Instrumento Para La Medicion Objetiva Del Color Del Musculo, Grasa Intramuscular Y Textura Para Determinacion De Parametros De Calidad En Carnes Rojas",Gerda Tomic Stefanin,"Instrumento, Calidad, Carne Roja",171000.0,Otros,8/4/2003,3/20/2007
D02I1077,2002,Sistemas De Control Optimizante Para Plantas De Molienda Semiautogena,Luis Magne Ortega,"Molienda, Minerales, Control",320000.0,Minería,6/1/2003,3/31/2006
D02I1080,2002,Incorporacion De Los Bosques De Coihue De Magallanes Al Manejo Forestal Para La Diversificacion E Incremento De La Produccion En La Xii Region,Gustavo Cruz Madariaga,"Forestal, Silvicultura, Produccion Forestal",260000.0,Forestal,9/1/2003,8/31/2007
D02I1083,2002,Desarrollo Experimental Y Fundamentos Cientificos De Geoquimica De Extraccion Parcial Y Biogeoquimica En La Prospeccion Minera De Zonas Cubiertas: Aplicaciones De Depositos De Porfido Cuprifero Chilenos,Brian Townley Callejas,"Prospeccion, Geoquimica, Biogeoquimica",200000.0,Otros,6/1/2003,4/30/2007
D02I1086,2002,Factibilidad De Biopulpaje Kraft Aplicado A Especies Del Genero Eucalyptus,Javier Gonzalez Molina,"Biotecnologia, Pulpaje, Eucalipto",200000.0,Forestal,7/14/2003,5/31/2006
D02I1087,2002,Desarrollo De Herramientas Para La Articulacion De Un Mercado De Capitales Orientado A La Mediana Mineria En Chile,Cristián Moscoso Wallace,"Herramientas, Mercado De Capitales, Mineria",200000.0,Minería,5/5/2003,9/30/2006
D02I1088,2002,Investigacion Y Desarrollo De Vacunas Biologicas Para Inmunoterapia Oncologica,Flavio Salazar Onfray,"Cancer, Inmunoterapia, Celulas Dendriticas",310000.0,Salud,4/1/2003,3/31/2006
D02I1089,2002,Investigacion Aplicada En Tecnologias Para Interfases Hombre-Maquina Por Voz,Nestor Becerra Yoma,"Interfaces Hombre-Maquina Voz, Tecnologias De Procesamiento, Dsp Digital Signal Processing",180000.0,Tic,6/1/2003,4/30/2007
D02I1090,2002,Estandares Para La Formacion En Ciencias De Profesores De Enseñanza Media,Patricio Felmer Aichele,"Estandares, Profesores, Ciencias",120000.0,Educación,8/14/2003,1/15/2006
D02I1094,2002,"Optimizacion Del Cultivo De Lenguado Chileno Mediante La Utilizacion De Herramientas Biotecnologicas, Nutricionales Y Reproductivas",Sheila Comte Selman,"Lenguado, Acuicultura, Biotecnologia",200000.0,Agropecuaria,7/1/2003,11/30/2005
D02I1095,2002,"Optimizacion De La Produccion Ambientalmente Limpia De Triploides De Ostion Del Norte, Agropecten Purpuratus",Elisabeth Von Brand Skopnik,"Manipulacion Cromosomica, Ostiones, Recirculacion",218000.0,Agropecuaria,7/21/2003,7/21/2006
D02I1097,2002,Desarrollo De Tecnologias Para La Optimizacion De La Oferta Alimentaria De Semillas De Abalon A Partir De Microorganismos Bentonicos,Ruben Araya Valencia,"Abalon, Microorganismos, Acuicultura",150000.0,Pesca Y Acuicultura,4/21/2003,7/30/2006
D02I1098,2002,Optimizacion De Tecnologias Para La Captacion Natural De Semillas De Argopecten Purpuratus En El Norte De Chile,Miguel Avendaño Diaz,"Ostion, Microbiologizacion, Acuicultura",200000.0,Pesca Y Acuicultura,5/2/2003,11/1/2005
D02I1101,2002,Influencia De Gases Oxidantes En La Flotacion De Minerales Y En El Agua De Proceso,Gerardo Cifuentes Molina,"Gases, Flotacion, Agua",220000.0,Minería,6/1/2003,9/30/2006
D02I1104,2002,Metodologia Y Sistemas Para La Optimizacion De La Cadena Logistica Portuaria,Sergio Flores Urquiza,"Logistica, Tecnologia De La Informacion, Transferencia Metodologica",189000.0,Tic,6/1/2003,11/30/2005
D02I1108,2002,Uso De Fotocatalisis Heterogenea Para El Tratamiento De Agua En Sistemas De Recirculacion En La Acuicultura Intensiva Nacional,Pablo Venegas Cabello,"Acuicultura, Recirculacion, Fotocatalisis",180000.0,Pesca Y Acuicultura,7/7/2003,12/15/2005
D02I1111,2002,Genotipificacion De Cepas Endemicas De M. Bovis Y Validacion Diagnostica De Elisa-Pcr Para Tuberculosis Bovina: Aplicacion En Programas Epidemiologicos Y De Certificacion De Rebaños,Ana Zarraga Olavarria,"Genotipificacion, M. Bovis, Certificacion",140000.0,Tic,6/18/2003,6/15/2007
D02I1117,2002,Incremento Del Negocio Forestal A Traves De Modelos De Manejo Y De Gestion Innovativa Para La Pyme Forestal,Juan Pinilla Suarez,"Gestion, Innovativa, Forestal",195000.0,Forestal,5/2/2003,3/1/2007
D02I1121,2002,Investigacion Sobre Enriquecimiento Proteico De Algas Nativas Para Uso En Suplemento De Dietas Animales Y Como Estimuladores De Desarrollo De Vegetales,Marcos Cruz Melo,"Algas, Enriquecimiento, Proteinas",247000.0,Pesca Y Acuicultura,5/26/2003,11/30/2005
D02I1122,2002,Desarrollo En Chile De Tecnicas Para El Diagnostico Y Control Del Virus Causante Del Sindrome Icterico Del Salmon Coho,German Reinhardt Vater,"Salmon, Ictericia, Diagnostico",128000.0,Pesca Y Acuicultura,8/15/2003,9/14/2005
D02I1128,2002,Sistema Integrado De Toma Y Procesamiento De Muestras Atmosfericas Para La Determinacion Y Evaluacion Toxicologica De Compuestos Organicos Con Potencialidad Mutagenica Y Carcinogenica,Francisco Cereceda Balic,"Atmosfera, Compuestos Organicos, Cancer",266000.0,Salud,8/12/2003,6/30/2006
D02I1129,2002,Investigacion Y Desarrollo De Reproductores Y Semilla De Calidad Genetica Y Sanitaria Para La Sustentabilidad Del Cultivo Del Abalon Japones (Haliotis Discus Hannai),Federico Winkler Manns,"Abalones, Genetica, Mejoramiento",230000.0,Agropecuaria,7/15/2003,8/30/2006
D02I1131,2002,"Acuicultura Para La Recuperacion Del Recurso Macha Mesodesma Donacium (Lamarck, 1818) En Areas De Manejo De Comunidades Artesanales",Juan Illanes Bücher,"Macha (Surf Clam), Produccion, Semillas",225000.0,Pesca Y Acuicultura,6/17/2003,10/30/2006
D02I1135,2002,Desarrollo De Productos Con Alto Contenido De Principios Activos Funcionales A Partir De Leche Bovina Y Sus Derivados,Carlos Escobar Bahamondes,"Alimentos, Lacteos, Funcionales",220000.0,Agropecuaria,6/2/2003,1/31/2007
D02I1139,2002,"Diferenciacion De Paneles En Base A Madera, A Traves Del Desarrollo De Productos Resistentes A Patogenos, De Alta Estabilidad Dimensional Y De Dificil Ignicion",Alex Berg Gebert,"Paneles En Base A Madera, Ignifugos, Durables",140000.0,Forestal,4/1/2003,6/30/2005
D02I1140,2002,Inventario Multifactorial De Riesgo: Un Instrumento Para Una Mejor Prediccion De Futuros Episodios De Depresion En El Nivel Primario De Atencion,Benjamin Vicente Parada,"Depresion, Prevencion, Factores De Riesgo",145000.0,Otros,5/1/2003,7/31/2005
D02I1145,2002,Optimizacion Del Manejo Organico En Arandano,Q.E.P.D.: Ruperto Hepp Gallo,"Arandano, Organico, Optimizacion",170000.0,Otros,4/1/2003,8/31/2007
D02I1146,2002,Tecnologias De Manejo De Agua Para Una Agricultura Intensiva Sustentable,Eduardo Holzapfel Hoces,"Riego, Contaminacion, Energia",220000.0,Agropecuaria,5/1/2003,2/28/2008
D02I1148,2002,Aplicacion De Ozono En La Desinfeccion Y Control Bacteriano De Productos Pesqueros Y Acuicolas. Hacia Una Produccion Limpia,Victor Troncoso Del Valle,"Ozono, Acuicultura, Produccion Limpia",225000.0,Pesca Y Acuicultura,5/1/2003,10/31/2005
D02I1150,2002,Desarrollo De La Explotacion Comercial De Nuevos Recursos Pesqueros En El Archipielago De Juan Fernandez (Isla Robinson Crusoe),Hugo Arancibia Farias,"Pesca, Tecnologia, Negocio",175000.0,Pesca Y Acuicultura,5/1/2003,6/30/2006
D02I1154,2002,Desarrollo De Un Prototipo De Un Miniperfilador Para Medir In Situ La Condicion De Anoxia De Los Sedimentos Existentes Bajo Los Sistemas De Cultivo,Marco Salamanca Orrego,"Miniperfilador, Sedimentos, Cultivo",250000.0,Agropecuaria,5/22/2003,7/31/2005
D02I1159,2002,Obtencion De Subproductos Con Valor Comercial A Partir De Escorias Pirometalurgicas Provenientes De Fundiciones De Concentrados De Cobre De La Gran Mineria En Chile,Mario Sanchez Medina,"Subproductos, Comerciables, Cobre Y Metales",230000.0,Minería,6/1/2003,11/30/2005
D02I1160,2002,"Desarrollo De La Tecnologia De Cultivo De La Navajuela (Tagelus Dombeii), En La Zona Centro Sur De Chile",Chita Guisado Aranguiz,"Tecnologia, Cultivo, Navajuela",230000.0,Agropecuaria,4/21/2003,8/1/2005
D02I1161,2002,Investigacion Y Desarrollo De Una Tecnologia Base De Cultivo Para La Produccion De Cojinoba Del Norte (Seriolella Violacea),Alfonso Silva Arancibia,"Cojinoba, Cultivo, Seriolella",162000.0,Agropecuaria,6/1/2003,3/30/2008
D02I1163,2002,Desarrollo De La Tecnologia De Produccion De Juveniles Para El Cultivo Intensivo De Centolla (Lithodes Santolla),Kurt Paschke La Manna,"Centolla, Cultivo, Nutricion",208000.0,Agropecuaria,7/1/2003,7/30/2006
D03I1002,2003,"Idn 5706, Un Nuevo Farmaco Natural Para La Prevencion Y El Tratamiento De La Enfermedad De Alzheimer",Juan Hancke Orozco,"Alzheimer, Farmaco, Tratamiento",226000.0,Salud,1/5/2005,3/30/2008
D03I1010,2003,Investigacion & Desarrollo Para La Implementacion Del Cultivo Industrial Del Arctic Charr (Salvelinus Alpinus) En Chile,Alfonso Mardones Lazcano,"Arctic, Acuicultura, Trucha",196000.0,Agropecuaria,11/17/2004,11/17/2007
D03I1011,2003,"Carbon De Bambu Y Productos Derivados, Desarrollo Tecnologico Y Comercial",Carlos Kahler Gonzalez,"Carbon, Bambu, Comercial",126000.0,Otros,3/1/2005,10/31/2007
D03I1012,2003,Seleccion Genotipica Y Desarrollo Industrial De Extractos De Quillay,Juan Velozo Soto,"Quillay, Genotipo, Extractos Comerciales",150000.0,Manufactura,11/29/2004,7/28/2008
D03I1017,2003,"Desarrollo De Premixes De Nutrientes De Procedencia Natural Que Permitan La Conversion De Salmonidos En Alimentos Funcionales, Para Proteger La Salud Del Hombre Moderno",(Q.E.P.D.) Claudio Romo Romo,"Acuicultura, Nutricion, Funcional",285000.0,Pesca Y Acuicultura,1/3/2005,7/18/2008
D03I1018,2003,Adaptacion Y Desarrollo De Tecnologias De Aplicacion De Zeolitas Naturales Y Su Activacion Y Modificacion Para Aplicaciones Ambientales Y En Procesos,Maria Torres Montalbetti,"Zeolitas Naturales,Modificadas, Tecnologias, Aplicaciones Ambientales",169000.0,Manufactura,11/5/2004,9/30/2007
D03I1020,2003,Diseño Por Envolvente Para La Vivienda De Madera: Innovacion Tecnologica Para Fomentar El Uso Del Pino Radiata En Chile,Juan Ugarte Gurruchaga,"Madera, Vivienda, Envolvente",214000.0,Forestal,11/16/2004,8/16/2007
D03I1025,2003,Modelo Predictivo Del Crimen Para La Region Metropolitana,Gerardo Gonzalez Theodor,"Modelo, Prediccion, Delito",70000.0,Otros,4/1/2005,3/31/2008
D03I1032,2003,Desarrollo De Envases Activos Aplicados A Productos De Exportacion Con Alto Valor Agregado En La Industria Del Salmon,Maria Galotto Lopez,"Envasado Activo, Absorbedores De Oxigeno, Salmon",195000.0,Pesca Y Acuicultura,1/3/2005,1/3/2009
D03I1034,2003,Aeroplataformas Globo-Antena Como Base De Un Sistema De Radiocomunicacion Digital Para Redes Inalambricas Ip,Fernando Ulloa Vasquez,"Aeroplataformas, Radiocomunicacion, Inalambrica",180000.0,Tic,1/3/2005,4/30/2007
D03I1035,2003,"Desarrollo De Un Programa Para Garantizar La Inocuidad En Carnes De Aves Y Cerdo, Respecto A Dioxinas Y Furanos",Carlos Valdovinos Jeldes,"Programa, Inocuidad, Dioxinas",235000.0,Otros,11/23/2004,5/22/2007
D03I1038,2003,"Diseño, Implementacion Y Evaluacion De Una Red De Centros De Apoyo Para Situaciones De Crisis Y Emergencia",Ana Aron Svigilsky,"Intervencion En Crisis, Red De Apoyo, Operadores Sociales",180000.0,Otros,12/1/2004,11/30/2007
D03I1039,2003,Desarrollo De Herramientas Computacionales Para Optimizar La Gestion De Carteras De Inversion En Mercados Emergentes: Aplicacion A Los Fondos De Pensiones En Chile,Gonzalo Cortazar Sanz,"Software, Optimizacion, Portafolios",158000.0,Tic,12/6/2004,4/30/2007
D03I1042,2003,Investigacion Y Desarrollo De Procedimientos Para La Medicion Y Control De Friccion Superficial En Pavimentos En Chile,Hernan De Solminihac Tampier,"Friccion, Pavimentos, Gestion",155000.0,Infraestructura,3/1/2005,8/30/2008
D03I1047,2003,"Programa Alimentario Mediterraneo En Chile (Pam-Chile): Fomento Del Vino Y Otros Productos Alimentarios Saludables, Economicamente Prioritarios, Mediante Evidencias Cientificas",(Q.E.P.D.) Federico Leigthon Puga,"Ciencia, Vino, Salud",175000.0,Agropecuaria,11/4/2004,11/3/2007
D03I1049,2003,"Formacion, Evaluacion Y Acreditacion De Competencias De Directivos De Establecimientos Educacionales",Alberto Vasquez Tapia,"Competencias, Formacion, Acreditacion",105000.0,Educación,1/11/2005,4/30/2007
D03I1054,2003,"Diferenciacion Y Obtencion De Productos De Mieles Chilenas Certificables Por Sus Propiedades Nutraceuticas, Aromaticas Y Biologicas Segun Su Origen Botanico Y Geografico",Gloria Montenegro Rizzardini,"Miel, Flora Endemica, Actividad Biologica",134000.0,Agropecuaria,12/1/2004,11/30/2007
D03I1055,2003,Desarrollo Y Estandarizacion De Tecnologias Para La Produccion De Anticuerpos Monoclonales Modificados Con Aplicaciones En Biomedicina,Juan Aguillon Gutierrez,"Anticuerpos, Terapeutica, Humanizacion",320000.0,Salud,11/10/2004,11/30/2009
D03I1057,2003,Desarrollo De Tecnologias De Gestion Para Aumentar La Productividad De Cadenas De Abastecimiento De Industrias De Consumo Masivo: Aplicacion Al Caso Supermercados,Maximo Bosch Passalacqua,"Tecnologias, Gestion, Retailers",166000.0,Agropecuaria,11/1/2004,7/31/2007
D03I1063,2003,"Elaboracion De Sustratos Especializados Para Uso Agricola, A Partir De Residuos Organicos Bioprocesados",Pablo Alvarado Valenzuela,"Sustratos, Medio De Cultivo, Propagacion De Plantas",196000.0,Agropecuaria,11/2/2004,11/1/2007
D03I1064,2003,Metodologia Para Evaluar Inversiones En Proyectos Mineros De Cobre De Largo Plazo,Rafael Epstein Numhauser,"Planificacion, Mineria, Optimizacion",122000.0,Minería,3/1/2005,4/30/2008
D03I1066,2003,Incidencia Sismica En Obras Civiles Y Habitacionales De La Cuenca Y Zona Cordillerana De Santiago,Ricardo Thiele Cartagena,"Sismologia, Amenaza, Acelerograma",260000.0,Otros,3/1/2005,7/1/2008
D03I1070,2003,"Mejoramiento De La Competitividad Del Damasco De Exportacion, Mediante La Diferenciacion Del Producto Y La Organizacion De La Industria",Rodrigo Infante Espiñeira,"Damasco, Competitividad, Exportacion",290000.0,Agropecuaria,10/26/2004,1/26/2009
D03I1072,2003,"Desarrollo De La Tecnologia De Cultivo Del Pepino De Mar (Athyonidium Chilensis), En La Zona Centro Sur De Chile",Chita Guisado Aranguiz,"Tecnologia, Cultivo, Pepino De Mar",265000.0,Agropecuaria,12/1/2004,5/30/2007
D03I1074,2003,Establecimiento Y Desarrollo De La Plataforma Tecnologica Para La Generacion De Bovinos Transgenicos Como Bioreactores,Ricardo Felmer Dorner,"Bovinos, Transferencia Nuclear, Transgenicos",230000.0,Agropecuaria,12/1/2004,12/1/2009
D03I1076,2003,Control Integrado Del Insecto Urbano Rural Vespula Germanica F,Patricia Estay Palacios,"Cebos Atracticidas, Vuelos Modelacion, Formulacion",164000.0,Tic,10/13/2004,5/12/2008
D03I1077,2003,Desarrollo De Tecnologias Limpias Para El Control De Plagas En La Produccion De Paltas De Exportacion,Renato Ripa Schaul,"Palto, Plagas, Limpia",169000.0,Agropecuaria,1/20/2005,5/31/2008
D03I1079,2003,Deschampsia Antarctica Desv.: Prospeccion De Genes Y Agentes Fotoprotectores Ultravioletas Para Su Uso En La Industria Farmaceutica,Manuel Gidekel Blufstein,"Antarctica, Trasnscriptoma, Proteccion (Uv)",215000.0,Tic,10/13/2004,4/30/2008
D03I1084,2003,"Control De Problemas Fitosanitarios En Precosecha, Aplicando Tecnologia Limpia Basada En El Uso De Substancias Naturales",Hugo Peña Cortes,"Precosecha, Plagas, Tecnologia Limpia",111000.0,Agropecuaria,11/1/2004,6/30/2008
D03I1089,2003,Desarrollo De Formulaciones Farmaceuticas Optimizadas Con Ciclodextrinas Para Aciclovir Y Progesterona,Carlos Von Plessing Rossel,"Progesterona, Aciclovir, Ciclodexterinas",173000.0,Tic,12/1/2004,9/30/2007
D03I1090,2003,Abordaje Familiar Breve: Un Modelo Estrategico Para Aumentar La Resolutividad En La Atencion Primaria Y Reduccion En Gasto Sanitario,Nieves Schade Yankovic,"Abordaje, Familiar, Breve",90000.0,Agropecuaria,11/1/2004,4/30/2007
D03I1093,2003,Nueva Formulacion Farmaceutica De Disulfiram Como Apoyo Al Tratamiento Biopsicosocial De La Dependencia De Alcohol,Maria Sepulveda Carreño,"Disulfiram, Alcohol, Biopsicosocial",280000.0,Tic,1/1/2005,9/29/2008
D03I1095,2003,Desarrollo Del Cultivo De Un Nuevo Recurso Marino: El Choro Araucano (Mytilus Sp.),Eduardo Tarifeño Silva,"Cultivo, Nuevo Recurso, Mitilido",240000.0,Agropecuaria,11/4/2004,3/31/2007
D03I1100,2003,"Optimizacion De La Tecnologia De Produccion De Oleaginosas Especiales (Borraja, Echium, Onagra, Lino Y Sesamo) En El Sur De Chile",Susana Fischer Ganzoni,"Oleaginosas, Aceite, Nutraceuticos",136000.0,Tic,10/1/2004,12/31/2007
D03I1101,2003,"Desarrollo De Materiales Termoplasticos De Caracteristicas Biodegradables, Para La Inyeccion De Productos De Uso Masivo Y Desechables",Roberto Melo Sanhueza,"Materiales Termoplasticos, Biodegradables, Inyeccion",196000.0,Tic,11/1/2004,5/30/2007
D03I1102,2003,Obtencion Directa De Cobre Blister En Reactor De Capa Fundida,Igor Wilkomirsky Fuica,"Cobre, Fundicion, Reactor",232000.0,Minería,6/1/2005,1/31/2009
D03I1103,2003,Desarrollo De Herramientas De Seleccion Clonal En Eucalyptus Globulus Para La Industria De Celulosa,Jaime Rodriguez Gutierrez,"Eucalyptus, Clones, Celulosa",250000.0,Forestal,12/1/2004,11/1/2008
D03I1104,2003,"Sistema Integrado De Registros De Corrientes Y Olas (Sirco) Aplicado Al Monitoreo, La Modelacion Y El Diagnostico De Bahias, Fiordos Y Zonas Costeras",Dante Figueroa Martinez,"Monitoreo, Modelacion, Bahias",150000.0,Tic,4/1/2005,10/31/2007
D03I1105,2003,"Desarrollo De Kit Molecular Para La Deteccion De Genes De Virulencia Por Pcr Multiple, En Biopsias Gastricas De Pacientes Infectados Por Helicobacter Pylori",Apolinaria Garcia Cancino,"Helicobacter Pylori, Kit-Molecular, Virulencia-Resistencia",310000.0,Salud,11/2/2004,5/31/2008
D03I1106,2003,"Desarrollo De Sistemas De Control En Equipos De Combustion, Mediante Analisis Fotonico En Linea De La Llama",Oscar Farias Fuentes,"Control, Combustion, Sensores Fotonicos",177000.0,Otros,1/1/2005,9/30/2007
D03I1116,2003,Desarrollo De Tecnologias De Produccion Para El Cultivo Del Crustaceo Austromegabalanus Psittacus Picoroco,Daniel Lopez Stefoni,"Balanidos, Innovacion, Acuicultura",235000.0,Agropecuaria,11/1/2004,2/29/2008
D03I1117,2003,Bases Para La Produccion De Salmon Organico En Chile,Alberto Medina Aguilera,"Salmon, Organico, En Chile",200000.0,Pesca Y Acuicultura,11/1/2004,4/30/2007
D03I1122,2003,Sistema De Ahorro De Energia Electrica De Traccion Para Trenes Urbanos Como Plataforma De Exportacion De Servicios Tecnologicos,Jaime Bustos Gomez,"Consumo Electrico Trenes, Optimizacion, Exportacion",180000.0,Energía,12/1/2004,7/30/2007
D03I1126,2003,Bases Estrategicas Para El Desarrollo De La Vitivinicultura Chilena: Combinacion Portainjerto Variedad Para Las Distintas Zonas Productivas En Chile,Yerko Moreno Simunovic,"Portainjertos, Variedades, Vitivinicultura",218000.0,Otros,11/16/2004,3/16/2012
